id,valueY,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
99,0.4358974358974359,0.19839679358717435,0.42,0.41,0.41,0.41,0.42,0.41,0.43,0.41,0.41,0.41,0.42,0.42,0.40,0.40,0.41,0.41,0.42,0.41,0.40,0.41,0.43,0.42,0.41,0.40,0.44,10.34,0.41,false
100,0.48717948717948717,0.20040080160320642,0.43,0.43,0.42,0.44,0.42,0.44,0.42,0.43,0.43,0.43,0.41,0.42,0.43,0.42,0.41,0.42,0.43,0.42,0.42,0.43,0.44,0.42,0.43,0.40,0.44,10.63,0.43,false
101,0.782051282051282,0.20240480961923848,0.43,0.42,0.42,0.43,0.43,0.42,0.43,0.44,0.41,0.42,0.42,0.43,0.42,0.42,0.42,0.42,0.43,0.41,0.42,0.42,0.43,0.44,0.41,0.41,0.42,10.57,0.42,false
102,0.38461538461538464,0.20440881763527055,0.41,0.41,0.41,0.41,0.42,0.41,0.41,0.42,0.40,0.41,0.41,0.43,0.40,0.40,0.41,0.41,0.42,0.42,0.42,0.40,0.42,0.42,0.41,0.39,0.41,10.28,0.41,false
103,0.358974358974359,0.20641282565130262,0.41,0.41,0.42,0.42,0.41,0.42,0.41,0.42,0.41,0.40,0.41,0.42,0.41,0.40,0.42,0.43,0.41,0.42,0.40,0.41,0.41,0.40,0.40,0.40,0.42,10.29,0.41,false
104,0.5128205128205128,0.20841683366733466,0.41,0.41,0.40,0.41,0.42,0.41,0.41,0.41,0.40,0.40,0.42,0.42,0.41,0.39,0.41,0.41,0.42,0.41,0.39,0.41,0.42,0.40,0.41,0.39,0.42,10.21,0.41,false
105,0.7307692307692307,0.21042084168336672,0.41,0.42,0.41,0.40,0.43,0.41,0.41,0.41,0.40,0.39,0.40,0.40,0.40,0.41,0.42,0.40,0.40,0.41,0.39,0.42,0.42,0.40,0.40,0.41,0.42,10.19,0.41,false
106,0.8461538461538461,0.2124248496993988,0.42,0.42,0.42,0.41,0.41,0.41,0.40,0.42,0.41,0.40,0.41,0.42,0.42,0.42,0.41,0.42,0.42,0.40,0.40,0.41,0.42,0.42,0.41,0.40,0.42,10.32,0.41,false
107,0.7051282051282052,0.21442885771543085,0.43,0.42,0.42,0.42,0.43,0.43,0.40,0.42,0.41,0.40,0.40,0.41,0.41,0.41,0.42,0.40,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.40,0.42,10.32,0.41,false
108,0.3076923076923077,0.21643286573146292,0.40,0.40,0.40,0.40,0.40,0.40,0.39,0.39,0.39,0.40,0.40,0.40,0.39,0.39,0.40,0.41,0.39,0.39,0.40,0.39,0.40,0.39,0.38,0.38,0.41,9.89,0.40,false
109,0.05128205128205128,0.218436873747495,0.43,0.42,0.40,0.42,0.43,0.41,0.41,0.42,0.43,0.41,0.40,0.42,0.43,0.41,0.41,0.42,0.41,0.41,0.43,0.41,0.41,0.42,0.41,0.41,0.42,10.40,0.42,false
110,0.5897435897435898,0.22044088176352705,0.40,0.39,0.39,0.38,0.40,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.39,0.39,0.38,0.38,0.38,0.38,0.39,0.39,0.39,0.38,0.38,0.38,0.39,9.67,0.39,false
111,0.6025641025641025,0.22244488977955912,0.41,0.42,0.41,0.43,0.42,0.41,0.42,0.41,0.41,0.41,0.41,0.40,0.41,0.42,0.42,0.41,0.40,0.40,0.40,0.40,0.41,0.41,0.40,0.40,0.41,10.25,0.41,false
112,0.10256410256410256,0.22444889779559118,0.42,0.43,0.41,0.43,0.42,0.42,0.41,0.42,0.43,0.41,0.42,0.42,0.40,0.43,0.42,0.42,0.40,0.42,0.43,0.41,0.42,0.42,0.41,0.40,0.42,10.44,0.42,false
113,0.2692307692307692,0.22645290581162325,0.42,0.40,0.40,0.40,0.41,0.42,0.40,0.42,0.42,0.40,0.41,0.40,0.41,0.41,0.41,0.42,0.41,0.41,0.41,0.40,0.41,0.41,0.40,0.41,0.42,10.23,0.41,false
114,0.8589743589743589,0.22845691382765532,0.42,0.41,0.42,0.41,0.43,0.42,0.42,0.42,0.41,0.40,0.41,0.42,0.41,0.41,0.41,0.42,0.40,0.42,0.40,0.40,0.42,0.42,0.41,0.41,0.41,10.33,0.41,false
115,0.15384615384615385,0.23046092184368738,0.41,0.41,0.40,0.40,0.41,0.41,0.41,0.41,0.39,0.40,0.41,0.41,0.40,0.42,0.40,0.42,0.39,0.41,0.40,0.41,0.40,0.40,0.40,0.40,0.41,10.13,0.41,false
116,0.16666666666666666,0.23246492985971945,0.40,0.41,0.40,0.40,0.42,0.40,0.39,0.39,0.39,0.39,0.40,0.39,0.40,0.41,0.39,0.40,0.39,0.39,0.40,0.39,0.40,0.39,0.39,0.39,0.40,9.92,0.40,false
117,0.1794871794871795,0.23446893787575152,0.40,0.40,0.40,0.40,0.41,0.39,0.40,0.40,0.40,0.40,0.40,0.40,0.39,0.41,0.39,0.41,0.39,0.40,0.39,0.39,0.41,0.40,0.39,0.39,0.42,9.98,0.40,false
118,0.19230769230769232,0.23647294589178355,0.40,0.41,0.40,0.39,0.41,0.40,0.41,0.41,0.39,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.39,0.40,0.40,0.40,0.40,0.39,0.42,10.02,0.40,false
119,0.20512820512820512,0.23847695390781562,0.41,0.41,0.39,0.41,0.42,0.41,0.40,0.40,0.39,0.39,0.39,0.40,0.40,0.41,0.41,0.40,0.39,0.40,0.39,0.40,0.39,0.40,0.39,0.39,0.41,10.00,0.40,false
120,0.6410256410256411,0.24048096192384769,0.39,0.41,0.38,0.40,0.40,0.40,0.40,0.39,0.38,0.40,0.39,0.40,0.40,0.41,0.39,0.39,0.39,0.40,0.39,0.39,0.40,0.40,0.40,0.39,0.40,9.89,0.40,false
121,0.8717948717948718,0.24248496993987975,0.40,0.41,0.42,0.41,0.41,0.42,0.42,0.41,0.40,0.40,0.40,0.41,0.42,0.42,0.40,0.42,0.40,0.42,0.41,0.41,0.42,0.41,0.41,0.42,0.42,10.29,0.41,false
122,0.24358974358974358,0.24448897795591182,0.39,0.38,0.38,0.38,0.39,0.40,0.39,0.40,0.37,0.39,0.38,0.40,0.38,0.38,0.40,0.39,0.38,0.39,0.39,0.38,0.39,0.40,0.38,0.38,0.39,9.68,0.39,false
123,0.8589743589743589,0.24649298597194388,0.42,0.41,0.42,0.40,0.41,0.42,0.41,0.42,0.41,0.42,0.41,0.41,0.43,0.43,0.41,0.41,0.41,0.41,0.41,0.42,0.44,0.40,0.41,0.41,0.43,10.38,0.42,false
124,0.2692307692307692,0.24849699398797595,0.41,0.40,0.42,0.40,0.42,0.43,0.42,0.43,0.39,0.42,0.41,0.40,0.41,0.41,0.42,0.40,0.40,0.41,0.40,0.41,0.41,0.42,0.41,0.39,0.42,10.26,0.41,false
125,0.28205128205128205,0.250501002004008,0.43,0.41,0.43,0.40,0.43,0.42,0.41,0.43,0.39,0.42,0.41,0.43,0.42,0.42,0.43,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.41,0.40,0.43,10.47,0.42,false
126,0.6025641025641025,0.25250501002004005,0.38,0.39,0.39,0.39,0.38,0.38,0.38,0.40,0.39,0.39,0.38,0.39,0.38,0.39,0.37,0.39,0.38,0.39,0.39,0.39,0.39,0.38,0.38,0.37,0.39,9.63,0.39,false
127,0.5897435897435898,0.2545090180360721,0.41,0.41,0.41,0.40,0.41,0.41,0.40,0.41,0.39,0.41,0.41,0.40,0.40,0.41,0.40,0.41,0.40,0.41,0.40,0.41,0.41,0.41,0.40,0.41,0.41,10.15,0.41,false
128,0.5769230769230769,0.2565130260521042,0.40,0.40,0.40,0.40,0.41,0.41,0.40,0.41,0.40,0.39,0.41,0.41,0.42,0.42,0.39,0.41,0.39,0.40,0.39,0.41,0.41,0.39,0.39,0.40,0.39,10.05,0.40,false
129,0.5641025641025641,0.25851703406813625,0.42,0.42,0.40,0.40,0.41,0.41,0.40,0.41,0.41,0.39,0.40,0.41,0.41,0.42,0.40,0.42,0.41,0.39,0.41,0.42,0.41,0.39,0.39,0.41,0.42,10.18,0.41,false
130,0.7051282051282052,0.2605210420841683,0.43,0.43,0.43,0.42,0.43,0.43,0.43,0.43,0.41,0.42,0.44,0.43,0.43,0.42,0.43,0.43,0.41,0.42,0.42,0.43,0.45,0.42,0.42,0.43,0.42,10.66,0.43,false
131,0.717948717948718,0.2625250501002004,0.42,0.43,0.43,0.43,0.43,0.41,0.41,0.43,0.41,0.40,0.41,0.43,0.42,0.43,0.41,0.43,0.42,0.42,0.42,0.44,0.43,0.41,0.40,0.43,0.42,10.52,0.42,false
132,0.7435897435897436,0.26452905811623245,0.43,0.42,0.44,0.43,0.44,0.44,0.43,0.44,0.43,0.41,0.43,0.44,0.43,0.43,0.45,0.44,0.43,0.44,0.44,0.45,0.43,0.43,0.42,0.45,0.43,10.85,0.43,false
133,0.7564102564102564,0.2665330661322645,0.43,0.43,0.44,0.44,0.42,0.44,0.43,0.44,0.43,0.44,0.43,0.44,0.44,0.44,0.44,0.44,0.43,0.43,0.44,0.46,0.43,0.43,0.43,0.45,0.43,10.90,0.44,false
134,0.8846153846153846,0.2685370741482966,0.43,0.42,0.44,0.43,0.43,0.44,0.44,0.43,0.42,0.42,0.44,0.43,0.44,0.44,0.44,0.43,0.43,0.42,0.44,0.43,0.45,0.43,0.42,0.43,0.43,10.80,0.43,false
135,0.47435897435897434,0.27054108216432865,0.44,0.45,0.44,0.44,0.43,0.44,0.44,0.45,0.44,0.43,0.44,0.45,0.45,0.45,0.44,0.43,0.43,0.43,0.44,0.44,0.44,0.43,0.43,0.45,0.44,10.99,0.44,false
136,0.46153846153846156,0.2725450901803607,0.41,0.41,0.41,0.40,0.41,0.42,0.41,0.41,0.40,0.41,0.40,0.41,0.42,0.41,0.40,0.41,0.39,0.41,0.43,0.41,0.41,0.39,0.40,0.43,0.41,10.22,0.41,false
137,0.8333333333333334,0.2745490981963928,0.43,0.45,0.45,0.44,0.43,0.45,0.44,0.44,0.43,0.42,0.44,0.44,0.45,0.44,0.43,0.44,0.43,0.44,0.44,0.45,0.45,0.43,0.43,0.43,0.44,10.96,0.44,false
138,0.44871794871794873,0.27655310621242485,0.46,0.46,0.46,0.44,0.45,0.45,0.43,0.45,0.46,0.44,0.44,0.45,0.44,0.45,0.45,0.44,0.43,0.44,0.42,0.44,0.45,0.44,0.43,0.44,0.44,11.10,0.44,false
139,0.46153846153846156,0.2785571142284569,0.43,0.45,0.45,0.42,0.43,0.44,0.42,0.43,0.43,0.42,0.43,0.42,0.43,0.45,0.44,0.43,0.42,0.42,0.44,0.44,0.43,0.44,0.43,0.42,0.41,10.77,0.43,false
140,0.46153846153846156,0.280561122244489,0.48,0.47,0.50,0.47,0.48,0.47,0.46,0.48,0.48,0.47,0.47,0.48,0.48,0.49,0.48,0.48,0.48,0.47,0.47,0.46,0.48,0.47,0.45,0.47,0.45,11.84,0.47,false
141,0.46153846153846156,0.28256513026052105,0.49,0.48,0.51,0.47,0.47,0.50,0.51,0.50,0.48,0.50,0.49,0.47,0.48,0.50,0.49,0.49,0.49,0.48,0.50,0.49,0.49,0.49,0.47,0.48,0.48,12.20,0.49,false
142,0.8205128205128205,0.2845691382765531,0.44,0.43,0.44,0.42,0.42,0.45,0.42,0.43,0.41,0.43,0.43,0.42,0.43,0.42,0.41,0.44,0.42,0.43,0.43,0.42,0.44,0.42,0.42,0.42,0.42,10.66,0.43,false
143,0.8974358974358975,0.2865731462925852,0.45,0.45,0.45,0.44,0.44,0.47,0.44,0.44,0.43,0.43,0.43,0.45,0.43,0.45,0.44,0.44,0.44,0.45,0.45,0.46,0.46,0.43,0.44,0.45,0.45,11.11,0.44,false
144,0.8974358974358975,0.28857715430861725,0.44,0.43,0.44,0.42,0.44,0.45,0.42,0.44,0.44,0.43,0.43,0.43,0.44,0.44,0.42,0.44,0.43,0.43,0.44,0.43,0.44,0.44,0.42,0.44,0.43,10.85,0.43,false
145,0.4358974358974359,0.2905811623246493,0.44,0.42,0.43,0.41,0.43,0.45,0.43,0.44,0.45,0.43,0.44,0.44,0.44,0.44,0.43,0.43,0.43,0.43,0.44,0.44,0.46,0.45,0.41,0.43,0.42,10.86,0.43,false
146,0.8076923076923077,0.2925851703406814,0.43,0.41,0.42,0.41,0.42,0.43,0.41,0.42,0.41,0.42,0.40,0.42,0.43,0.42,0.41,0.42,0.41,0.42,0.42,0.43,0.43,0.42,0.41,0.42,0.42,10.46,0.42,false
147,0.9102564102564102,0.29458917835671344,0.47,0.45,0.46,0.44,0.45,0.47,0.43,0.44,0.45,0.45,0.44,0.44,0.44,0.46,0.43,0.45,0.46,0.45,0.46,0.46,0.48,0.45,0.44,0.45,0.46,11.28,0.45,false
148,0.47435897435897434,0.2965931863727455,0.42,0.41,0.43,0.41,0.41,0.42,0.41,0.43,0.40,0.43,0.41,0.42,0.42,0.41,0.40,0.43,0.41,0.43,0.43,0.42,0.44,0.42,0.41,0.43,0.42,10.47,0.42,false
149,0.48717948717948717,0.2985971943887776,0.43,0.44,0.42,0.42,0.42,0.43,0.42,0.43,0.43,0.43,0.43,0.43,0.42,0.43,0.42,0.42,0.43,0.43,0.44,0.42,0.45,0.42,0.41,0.43,0.42,10.67,0.43,false
150,0.7948717948717948,0.30060120240480964,0.45,0.45,0.46,0.44,0.45,0.45,0.44,0.45,0.44,0.44,0.42,0.45,0.44,0.44,0.44,0.45,0.44,0.46,0.44,0.46,0.46,0.45,0.43,0.45,0.43,11.13,0.45,false
151,0.41025641025641024,0.3026052104208417,0.44,0.44,0.44,0.42,0.43,0.45,0.43,0.44,0.43,0.43,0.44,0.43,0.44,0.43,0.43,0.45,0.44,0.44,0.44,0.46,0.45,0.43,0.42,0.43,0.42,10.90,0.44,false
152,0.782051282051282,0.3046092184368738,0.46,0.45,0.44,0.44,0.44,0.45,0.45,0.45,0.44,0.45,0.44,0.45,0.43,0.45,0.44,0.44,0.45,0.47,0.44,0.46,0.46,0.44,0.43,0.44,0.45,11.16,0.45,false
153,0.3974358974358974,0.3066132264529058,0.41,0.41,0.42,0.41,0.42,0.42,0.42,0.44,0.43,0.43,0.42,0.42,0.43,0.43,0.43,0.42,0.42,0.42,0.42,0.42,0.43,0.41,0.40,0.42,0.41,10.51,0.42,false
154,0.9230769230769231,0.30861723446893785,0.45,0.44,0.47,0.46,0.44,0.45,0.45,0.46,0.46,0.46,0.45,0.45,0.45,0.46,0.44,0.44,0.44,0.47,0.46,0.46,0.45,0.43,0.45,0.45,0.44,11.28,0.45,false
155,0.38461538461538464,0.3106212424849699,0.44,0.45,0.43,0.43,0.44,0.48,0.45,0.44,0.45,0.45,0.44,0.45,0.45,0.44,0.44,0.44,0.44,0.45,0.45,0.46,0.45,0.45,0.44,0.45,0.44,11.15,0.45,false
156,0.3717948717948718,0.312625250501002,0.43,0.42,0.41,0.40,0.42,0.42,0.40,0.41,0.41,0.41,0.41,0.43,0.41,0.43,0.41,0.41,0.41,0.40,0.41,0.42,0.42,0.40,0.39,0.40,0.40,10.28,0.41,false
157,0.7564102564102564,0.31462925851703405,0.45,0.45,0.45,0.43,0.44,0.45,0.42,0.43,0.44,0.43,0.43,0.44,0.45,0.44,0.44,0.43,0.45,0.43,0.44,0.43,0.46,0.44,0.44,0.43,0.43,10.97,0.44,false
158,0.5,0.3166332665330661,0.41,0.41,0.40,0.41,0.41,0.41,0.40,0.41,0.40,0.40,0.41,0.42,0.41,0.41,0.40,0.40,0.40,0.41,0.41,0.41,0.42,0.40,0.40,0.40,0.41,10.17,0.41,false
159,0,0.3186372745490982,0.43,0.42,0.43,0.44,0.45,0.42,0.42,0.43,0.43,0.43,0.43,0.44,0.43,0.42,0.42,0.41,0.42,0.43,0.44,0.43,0.45,0.42,0.43,0.42,0.45,10.74,0.43,false
160,0.7564102564102564,0.32064128256513025,0.46,0.44,0.44,0.44,0.44,0.44,0.43,0.45,0.43,0.44,0.44,0.46,0.44,0.44,0.42,0.44,0.44,0.44,0.43,0.44,0.45,0.42,0.43,0.41,0.43,10.94,0.44,false
161,0.9230769230769231,0.3226452905811623,0.46,0.44,0.44,0.45,0.44,0.45,0.43,0.45,0.44,0.46,0.43,0.47,0.44,0.45,0.43,0.43,0.44,0.46,0.44,0.45,0.47,0.45,0.44,0.45,0.44,11.15,0.45,false
162,0.38461538461538464,0.3246492985971944,0.42,0.42,0.43,0.42,0.43,0.42,0.42,0.42,0.40,0.42,0.41,0.43,0.42,0.41,0.42,0.41,0.42,0.42,0.42,0.43,0.43,0.39,0.40,0.44,0.42,10.47,0.42,false
163,0.3717948717948718,0.32665330661322645,0.42,0.40,0.41,0.40,0.41,0.40,0.41,0.41,0.40,0.41,0.42,0.41,0.42,0.42,0.39,0.41,0.41,0.40,0.40,0.41,0.41,0.40,0.39,0.41,0.40,10.17,0.41,false
164,0.358974358974359,0.3286573146292585,0.42,0.41,0.40,0.40,0.41,0.39,0.41,0.41,0.39,0.41,0.42,0.42,0.42,0.42,0.40,0.40,0.41,0.40,0.41,0.41,0.41,0.41,0.39,0.41,0.40,10.18,0.41,false
165,0,0.3306613226452906,0.43,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.40,0.43,0.42,0.43,0.42,0.43,0.43,0.43,0.41,0.43,0.43,0.42,0.44,0.43,0.41,0.43,0.43,10.60,0.42,false
166,0.9358974358974359,0.33266533066132264,0.43,0.44,0.44,0.42,0.41,0.42,0.42,0.44,0.42,0.42,0.43,0.44,0.43,0.42,0.41,0.43,0.42,0.43,0.43,0.44,0.43,0.41,0.43,0.42,0.42,10.65,0.43,false
167,0.358974358974359,0.3346693386773547,0.44,0.43,0.43,0.43,0.43,0.43,0.45,0.45,0.41,0.44,0.44,0.44,0.44,0.43,0.43,0.44,0.42,0.45,0.44,0.42,0.44,0.42,0.42,0.45,0.43,10.85,0.43,false
168,0.7564102564102564,0.3366733466933868,0.43,0.43,0.43,0.44,0.43,0.43,0.44,0.42,0.42,0.42,0.42,0.43,0.44,0.44,0.43,0.42,0.42,0.43,0.43,0.43,0.44,0.43,0.43,0.45,0.44,10.77,0.43,false
169,0.5,0.33867735470941884,0.45,0.44,0.44,0.43,0.44,0.44,0.43,0.43,0.41,0.43,0.42,0.43,0.44,0.45,0.42,0.45,0.43,0.43,0.45,0.43,0.43,0.43,0.42,0.44,0.43,10.84,0.43,false
170,0.5128205128205128,0.3406813627254509,0.41,0.41,0.39,0.40,0.39,0.40,0.40,0.40,0.38,0.39,0.40,0.40,0.39,0.40,0.38,0.40,0.40,0.39,0.40,0.41,0.40,0.40,0.38,0.39,0.40,9.91,0.40,false
171,0.9358974358974359,0.342685370741483,0.42,0.42,0.43,0.42,0.42,0.43,0.42,0.42,0.42,0.41,0.43,0.43,0.43,0.41,0.42,0.43,0.41,0.43,0.43,0.42,0.42,0.41,0.42,0.43,0.42,10.55,0.42,false
172,0.34615384615384615,0.34468937875751504,0.39,0.40,0.39,0.39,0.39,0.39,0.39,0.39,0.38,0.39,0.39,0.39,0.39,0.39,0.38,0.39,0.38,0.39,0.39,0.39,0.40,0.38,0.38,0.39,0.39,9.72,0.39,false
173,0.7435897435897436,0.3466933867735471,0.41,0.41,0.41,0.40,0.40,0.41,0.41,0.41,0.39,0.39,0.40,0.41,0.42,0.41,0.40,0.39,0.40,0.40,0.40,0.41,0.42,0.40,0.40,0.40,0.40,10.10,0.40,false
174,0,0.3486973947895792,0.47,0.45,0.43,0.44,0.45,0.43,0.41,0.43,0.44,0.44,0.43,0.44,0.43,0.44,0.42,0.44,0.43,0.44,0.44,0.42,0.46,0.44,0.42,0.42,0.45,10.91,0.44,false
175,0.5128205128205128,0.35070140280561124,0.43,0.42,0.40,0.41,0.40,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.41,0.40,0.42,0.40,0.42,0.41,0.40,0.42,0.41,0.40,0.41,0.42,10.27,0.41,false
176,0.7435897435897436,0.3527054108216433,0.45,0.42,0.43,0.43,0.44,0.43,0.44,0.43,0.41,0.42,0.42,0.44,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.44,0.42,0.42,0.42,0.43,10.67,0.43,false
177,0.7307692307692307,0.35470941883767537,0.44,0.44,0.41,0.43,0.40,0.41,0.42,0.42,0.40,0.41,0.41,0.43,0.42,0.42,0.42,0.42,0.40,0.43,0.42,0.42,0.43,0.41,0.41,0.43,0.41,10.46,0.42,false
178,0.717948717948718,0.35671342685370744,0.45,0.43,0.44,0.43,0.43,0.43,0.43,0.44,0.41,0.42,0.40,0.42,0.42,0.43,0.43,0.42,0.42,0.41,0.42,0.44,0.43,0.42,0.42,0.42,0.43,10.64,0.43,false
179,0.8461538461538461,0.3587174348697395,0.41,0.39,0.42,0.40,0.41,0.39,0.40,0.41,0.40,0.40,0.39,0.40,0.41,0.41,0.39,0.39,0.40,0.40,0.40,0.40,0.41,0.40,0.40,0.40,0.40,10.03,0.40,false
180,0.7307692307692307,0.36072144288577157,0.43,0.43,0.44,0.42,0.42,0.43,0.44,0.42,0.42,0.43,0.43,0.42,0.43,0.45,0.43,0.43,0.42,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,10.73,0.43,false
181,0.34615384615384615,0.3627254509018036,0.43,0.41,0.42,0.42,0.42,0.43,0.42,0.43,0.42,0.41,0.41,0.42,0.41,0.41,0.41,0.42,0.41,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.43,10.44,0.42,false
182,0.01282051282051282,0.36472945891783565,0.42,0.42,0.43,0.43,0.43,0.42,0.42,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.40,0.43,0.44,0.42,0.43,0.43,0.43,0.43,0.43,10.69,0.43,false
183,0.717948717948718,0.3667334669338677,0.44,0.42,0.43,0.43,0.43,0.42,0.44,0.44,0.43,0.42,0.43,0.44,0.44,0.44,0.43,0.43,0.42,0.42,0.43,0.43,0.43,0.41,0.42,0.42,0.42,10.71,0.43,false
184,0.02564102564102564,0.3687374749498998,0.43,0.42,0.42,0.43,0.41,0.43,0.43,0.42,0.42,0.43,0.44,0.43,0.42,0.43,0.43,0.43,0.42,0.43,0.43,0.42,0.41,0.42,0.43,0.42,0.43,10.63,0.43,false
185,0.7051282051282052,0.37074148296593185,0.40,0.40,0.39,0.41,0.40,0.40,0.41,0.40,0.39,0.39,0.41,0.40,0.41,0.40,0.40,0.40,0.39,0.41,0.41,0.40,0.40,0.40,0.40,0.40,0.39,10.01,0.40,false
186,0.5384615384615384,0.3727454909819639,0.44,0.43,0.45,0.45,0.45,0.44,0.45,0.44,0.43,0.44,0.44,0.46,0.45,0.43,0.44,0.44,0.45,0.43,0.42,0.44,0.44,0.44,0.45,0.42,0.44,11.01,0.44,false
187,0.8461538461538461,0.374749498997996,0.46,0.45,0.45,0.45,0.44,0.44,0.43,0.46,0.44,0.45,0.45,0.45,0.45,0.46,0.44,0.44,0.43,0.44,0.46,0.44,0.45,0.45,0.43,0.42,0.44,11.12,0.44,false
188,0.02564102564102564,0.37675350701402804,0.42,0.42,0.44,0.44,0.43,0.42,0.43,0.44,0.42,0.43,0.42,0.43,0.43,0.42,0.42,0.42,0.43,0.42,0.46,0.42,0.43,0.43,0.43,0.42,0.43,10.70,0.43,false
189,0.32051282051282054,0.3787575150300601,0.44,0.43,0.44,0.43,0.42,0.43,0.44,0.42,0.42,0.42,0.43,0.44,0.43,0.41,0.44,0.42,0.42,0.43,0.43,0.41,0.43,0.43,0.41,0.41,0.43,10.66,0.43,false
190,0.3076923076923077,0.3807615230460922,0.45,0.44,0.46,0.44,0.44,0.44,0.45,0.44,0.44,0.45,0.45,0.45,0.44,0.44,0.43,0.45,0.44,0.44,0.44,0.44,0.46,0.43,0.42,0.43,0.44,11.05,0.44,false
191,0.2948717948717949,0.38276553106212424,0.41,0.42,0.41,0.41,0.42,0.41,0.41,0.42,0.42,0.41,0.42,0.41,0.42,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.41,0.42,0.41,0.41,0.42,10.40,0.42,false
192,0.5769230769230769,0.3847695390781563,0.50,0.46,0.45,0.44,0.46,0.46,0.45,0.45,0.45,0.47,0.48,0.46,0.44,0.48,0.43,0.48,0.47,0.45,0.46,0.44,0.46,0.46,0.45,0.46,0.45,11.46,0.46,false
193,0.6923076923076923,0.3867735470941884,0.43,0.43,0.42,0.43,0.44,0.46,0.43,0.44,0.43,0.43,0.44,0.43,0.43,0.43,0.43,0.44,0.42,0.44,0.42,0.41,0.44,0.43,0.43,0.42,0.43,10.78,0.43,false
194,0.6923076923076923,0.38877755511022044,0.43,0.42,0.42,0.41,0.42,0.43,0.44,0.44,0.42,0.42,0.43,0.43,0.43,0.42,0.42,0.42,0.42,0.44,0.41,0.42,0.44,0.42,0.41,0.41,0.44,10.61,0.42,false
195,0.9487179487179487,0.3907815631262525,0.50,0.48,0.49,0.47,0.47,0.49,0.49,0.48,0.48,0.48,0.48,0.49,0.48,0.48,0.47,0.48,0.47,0.49,0.48,0.46,0.47,0.47,0.46,0.47,0.47,11.95,0.48,false
196,0.6794871794871795,0.3927855711422846,0.41,0.44,0.42,0.42,0.42,0.43,0.44,0.43,0.42,0.41,0.42,0.42,0.42,0.43,0.43,0.42,0.42,0.43,0.42,0.42,0.43,0.42,0.43,0.42,0.43,10.60,0.42,false
197,0.6025641025641025,0.39478957915831664,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.40,0.41,0.40,0.41,0.43,0.40,0.41,0.40,0.40,0.41,0.41,0.40,0.40,0.40,0.41,0.40,0.40,0.41,10.20,0.41,false
198,0.28205128205128205,0.3967935871743487,0.41,0.43,0.43,0.42,0.42,0.42,0.42,0.43,0.43,0.41,0.42,0.43,0.41,0.42,0.42,0.41,0.41,0.42,0.42,0.41,0.43,0.42,0.41,0.41,0.42,10.48,0.42,false
