id,value_y,value_x,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
99,0.10869565217391315,0.02101018675721562,0.44,0.45,0.43,0.45,0.45,0.42,0.46,0.47,0.46,0.45,0.44,0.48,0.46,0.45,0.45,0.46,0.44,0.44,0.46,0.44,0.44,0.42,0.46,0.44,0.44,11.20,0.45,false
100,0.16304347826086948,0.021222410865874362,0.42,0.42,0.41,0.43,0.43,0.40,0.42,0.42,0.43,0.42,0.42,0.45,0.42,0.42,0.43,0.42,0.42,0.42,0.43,0.42,0.44,0.41,0.43,0.41,0.41,10.55,0.42,false
101,0.19565217391304368,0.021434634974533108,0.42,0.41,0.41,0.42,0.41,0.42,0.43,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.41,0.41,0.42,0.41,0.42,0.40,0.43,0.41,0.43,0.42,0.41,10.44,0.42,false
102,0.23913043478260892,0.02164685908319185,0.43,0.43,0.41,0.43,0.44,0.41,0.45,0.42,0.44,0.41,0.43,0.43,0.41,0.44,0.43,0.44,0.42,0.43,0.43,0.43,0.44,0.40,0.44,0.43,0.41,10.68,0.43,false
103,0.28260869565217417,0.021859083191850596,0.40,0.41,0.39,0.40,0.42,0.41,0.43,0.41,0.41,0.39,0.41,0.42,0.41,0.41,0.41,0.43,0.40,0.41,0.40,0.41,0.40,0.40,0.42,0.41,0.39,10.20,0.41,false
104,0.3152173913043479,0.022071307300509338,0.42,0.43,0.40,0.42,0.42,0.40,0.43,0.42,0.42,0.41,0.41,0.42,0.41,0.41,0.42,0.43,0.42,0.43,0.41,0.41,0.42,0.41,0.42,0.41,0.40,10.40,0.42,false
105,0.35869565217391314,0.02228353140916808,0.41,0.40,0.40,0.44,0.42,0.40,0.42,0.40,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.44,0.42,0.40,0.41,0.42,0.40,0.45,0.42,0.41,10.41,0.42,false
106,0.4021739130434784,0.022495755517826826,0.42,0.41,0.40,0.41,0.42,0.41,0.42,0.41,0.41,0.42,0.42,0.41,0.40,0.42,0.41,0.42,0.43,0.41,0.40,0.40,0.40,0.41,0.40,0.40,0.40,10.26,0.41,false
107,0.4456521739130437,0.022707979626485568,0.41,0.41,0.40,0.43,0.43,0.43,0.43,0.41,0.42,0.42,0.43,0.42,0.41,0.43,0.41,0.42,0.42,0.42,0.42,0.41,0.42,0.40,0.41,0.42,0.42,10.45,0.42,false
108,0.4891304347826089,0.022920203735144314,0.40,0.40,0.39,0.42,0.41,0.41,0.40,0.40,0.40,0.43,0.40,0.40,0.40,0.40,0.40,0.41,0.43,0.39,0.40,0.38,0.40,0.39,0.40,0.41,0.40,10.07,0.40,false
109,0.5326086956521742,0.023132427843803056,0.42,0.40,0.40,0.42,0.40,0.41,0.41,0.41,0.42,0.41,0.41,0.40,0.40,0.41,0.41,0.42,0.41,0.39,0.41,0.39,0.40,0.40,0.41,0.42,0.41,10.19,0.41,false
110,0.5760869565217395,0.0233446519524618,0.42,0.40,0.41,0.42,0.41,0.41,0.41,0.39,0.42,0.40,0.41,0.42,0.40,0.41,0.40,0.42,0.41,0.39,0.41,0.39,0.41,0.39,0.41,0.42,0.41,10.19,0.41,false
111,0.6195652173913042,0.023556876061120544,0.41,0.41,0.40,0.43,0.42,0.41,0.42,0.40,0.42,0.43,0.43,0.41,0.40,0.42,0.42,0.42,0.42,0.41,0.39,0.40,0.43,0.40,0.42,0.42,0.42,10.36,0.41,false
112,0.6521739130434784,0.023769100169779286,0.41,0.40,0.39,0.42,0.43,0.42,0.42,0.40,0.42,0.42,0.42,0.41,0.40,0.41,0.41,0.42,0.42,0.40,0.41,0.39,0.41,0.40,0.39,0.41,0.40,10.23,0.41,false
113,0.6956521739130437,0.02398132427843803,0.41,0.40,0.40,0.43,0.42,0.42,0.42,0.40,0.42,0.43,0.44,0.42,0.39,0.41,0.40,0.43,0.42,0.41,0.41,0.40,0.42,0.40,0.42,0.41,0.41,10.34,0.41,false
114,0.739130434782609,0.024193548387096774,0.42,0.41,0.41,0.42,0.43,0.43,0.43,0.41,0.43,0.41,0.44,0.42,0.41,0.42,0.41,0.41,0.41,0.42,0.40,0.41,0.43,0.42,0.42,0.41,0.42,10.45,0.42,false
115,0.7826086956521742,0.02440577249575552,0.45,0.43,0.42,0.44,0.43,0.44,0.44,0.41,0.44,0.42,0.44,0.42,0.43,0.44,0.44,0.44,0.43,0.43,0.44,0.41,0.43,0.43,0.44,0.42,0.43,10.79,0.43,false
116,0.8260869565217395,0.02461799660441426,0.42,0.39,0.41,0.41,0.42,0.40,0.42,0.41,0.42,0.42,0.42,0.40,0.40,0.40,0.41,0.41,0.41,0.42,0.40,0.39,0.41,0.42,0.41,0.41,0.41,10.24,0.41,false
117,0.8586956521739132,0.024830220713073003,0.41,0.39,0.39,0.40,0.41,0.40,0.42,0.41,0.43,0.42,0.40,0.40,0.40,0.42,0.41,0.41,0.42,0.42,0.40,0.39,0.40,0.41,0.41,0.40,0.40,10.17,0.41,false
118,0.9021739130434784,0.02504244482173175,0.41,0.40,0.39,0.42,0.43,0.40,0.43,0.43,0.44,0.40,0.42,0.41,0.41,0.42,0.41,0.41,0.42,0.42,0.42,0.40,0.41,0.41,0.40,0.42,0.41,10.34,0.41,false
119,0.8804347826086958,0.02525466893039049,0.40,0.39,0.39,0.42,0.42,0.40,0.42,0.41,0.41,0.40,0.40,0.39,0.41,0.40,0.41,0.39,0.40,0.39,0.40,0.39,0.40,0.39,0.39,0.39,0.40,10.01,0.40,false
120,0.8478260869565221,0.025466893039049237,0.40,0.39,0.39,0.42,0.40,0.41,0.39,0.40,0.41,0.40,0.39,0.39,0.40,0.40,0.41,0.38,0.40,0.40,0.39,0.39,0.39,0.39,0.39,0.39,0.39,9.91,0.40,false
121,0.8152173913043479,0.02567911714770798,0.38,0.39,0.37,0.38,0.40,0.39,0.40,0.40,0.40,0.38,0.39,0.40,0.39,0.40,0.40,0.38,0.39,0.39,0.39,0.38,0.39,0.38,0.39,0.38,0.39,9.73,0.39,false
122,0.7717391304347826,0.025891341256366725,0.37,0.38,0.37,0.37,0.38,0.38,0.38,0.38,0.39,0.37,0.39,0.38,0.38,0.39,0.38,0.37,0.37,0.38,0.38,0.36,0.38,0.37,0.37,0.38,0.37,9.42,0.38,false
123,0.739130434782609,0.026103565365025467,0.40,0.39,0.39,0.40,0.41,0.41,0.40,0.39,0.40,0.39,0.40,0.40,0.39,0.41,0.40,0.39,0.38,0.38,0.39,0.38,0.42,0.39,0.40,0.40,0.40,9.91,0.40,false
124,0.6956521739130437,0.02631578947368421,0.43,0.42,0.41,0.42,0.41,0.43,0.43,0.40,0.43,0.41,0.42,0.45,0.42,0.42,0.43,0.41,0.41,0.43,0.43,0.42,0.41,0.42,0.41,0.42,0.41,10.50,0.42,false
125,0.6630434782608695,0.026528013582342955,0.48,0.46,0.51,0.46,0.45,0.45,0.48,0.47,0.46,0.45,0.47,0.50,0.47,0.47,0.48,0.48,0.45,0.48,0.49,0.45,0.48,0.49,0.46,0.46,0.47,11.77,0.47,false
126,0.6195652173913042,0.026740237691001697,0.40,0.39,0.40,0.39,0.41,0.40,0.40,0.40,0.41,0.39,0.41,0.41,0.40,0.40,0.40,0.41,0.40,0.39,0.42,0.40,0.40,0.40,0.39,0.40,0.40,10.02,0.40,false
127,0.5760869565217395,0.026952461799660443,0.41,0.39,0.41,0.42,0.41,0.43,0.40,0.40,0.42,0.41,0.41,0.42,0.39,0.41,0.40,0.41,0.41,0.40,0.40,0.41,0.41,0.40,0.41,0.40,0.42,10.20,0.41,false
128,0.5434782608695653,0.027164685908319185,0.37,0.38,0.38,0.38,0.38,0.40,0.37,0.37,0.39,0.37,0.39,0.38,0.38,0.39,0.38,0.38,0.38,0.38,0.39,0.38,0.39,0.37,0.38,0.38,0.37,9.51,0.38,false
129,0.5,0.02737691001697793,0.40,0.39,0.39,0.41,0.39,0.41,0.39,0.39,0.41,0.38,0.42,0.40,0.39,0.40,0.39,0.41,0.41,0.39,0.41,0.40,0.40,0.37,0.40,0.41,0.39,9.95,0.40,false
130,0.4456521739130437,0.027589134125636672,0.43,0.44,0.44,0.44,0.44,0.46,0.42,0.44,0.44,0.44,0.46,0.43,0.43,0.46,0.43,0.45,0.45,0.44,0.44,0.47,0.46,0.44,0.46,0.43,0.43,11.07,0.44,false
131,0.39130434782608686,0.027801358234295415,0.45,0.45,0.45,0.47,0.45,0.47,0.43,0.45,0.45,0.45,0.47,0.43,0.45,0.46,0.43,0.47,0.46,0.46,0.47,0.49,0.46,0.42,0.45,0.43,0.44,11.31,0.45,false
132,0.33695652173913054,0.02801358234295416,0.50,0.47,0.49,0.48,0.49,0.53,0.50,0.49,0.49,0.49,0.51,0.46,0.51,0.51,0.50,0.50,0.50,0.48,0.48,0.52,0.51,0.48,0.50,0.51,0.49,12.39,0.50,false
133,0.27173913043478265,0.028225806451612902,0.51,0.48,0.51,0.50,0.51,0.52,0.51,0.50,0.47,0.51,0.49,0.48,0.48,0.51,0.51,0.50,0.51,0.48,0.52,0.51,0.53,0.51,0.52,0.50,0.50,12.57,0.50,false
134,0.20652173913043473,0.028438030560271648,0.45,0.45,0.45,0.46,0.47,0.47,0.45,0.46,0.43,0.45,0.46,0.43,0.47,0.48,0.48,0.47,0.45,0.46,0.47,0.48,0.48,0.44,0.48,0.45,0.47,11.51,0.46,false
135,0.14130434782608686,0.02865025466893039,0.46,0.45,0.47,0.48,0.46,0.47,0.48,0.47,0.46,0.45,0.47,0.45,0.48,0.48,0.49,0.47,0.47,0.47,0.49,0.48,0.48,0.48,0.48,0.47,0.47,11.78,0.47,false
136,0.07608695652173897,0.028862478777589132,0.46,0.48,0.46,0.48,0.46,0.48,0.48,0.49,0.45,0.47,0.47,0.46,0.50,0.48,0.48,0.48,0.46,0.49,0.49,0.50,0.49,0.47,0.49,0.47,0.47,11.91,0.48,false
137,0.05434782608695682,0.029074702886247878,0.46,0.46,0.44,0.47,0.46,0.46,0.47,0.46,0.44,0.47,0.45,0.44,0.46,0.47,0.49,0.48,0.46,0.47,0.46,0.47,0.47,0.47,0.46,0.48,0.46,11.58,0.46,false
138,0.0652173913043479,0.02928692699490662,0.49,0.46,0.50,0.51,0.50,0.49,0.50,0.49,0.48,0.49,0.50,0.47,0.49,0.48,0.49,0.49,0.49,0.51,0.49,0.50,0.50,0.50,0.48,0.49,0.51,12.30,0.49,false
139,0.07608695652173897,0.029499151103565366,0.47,0.46,0.47,0.45,0.47,0.47,0.47,0.46,0.46,0.47,0.47,0.45,0.46,0.45,0.45,0.46,0.45,0.48,0.46,0.48,0.49,0.45,0.47,0.47,0.47,11.61,0.46,false
140,0.07608695652173897,0.029711375212224108,0.49,0.49,0.52,0.50,0.50,0.51,0.51,0.51,0.51,0.52,0.48,0.48,0.51,0.51,0.50,0.51,0.51,0.49,0.50,0.51,0.53,0.50,0.50,0.46,0.50,12.55,0.50,false
141,0.07608695652173897,0.029923599320882854,0.47,0.48,0.49,0.48,0.48,0.49,0.48,0.48,0.46,0.46,0.46,0.46,0.48,0.47,0.46,0.49,0.48,0.46,0.48,0.46,0.50,0.47,0.48,0.47,0.48,11.87,0.47,false
142,0.08695652173913052,0.030135823429541596,0.44,0.44,0.43,0.45,0.45,0.46,0.43,0.43,0.42,0.43,0.43,0.41,0.43,0.43,0.44,0.43,0.43,0.44,0.45,0.42,0.45,0.43,0.45,0.45,0.45,10.92,0.44,false
143,0.09782608695652159,0.030348047538200338,0.44,0.42,0.42,0.44,0.43,0.44,0.42,0.42,0.42,0.42,0.42,0.39,0.43,0.42,0.43,0.44,0.42,0.41,0.45,0.43,0.44,0.44,0.42,0.43,0.42,10.66,0.43,false
144,0.09782608695652159,0.030560271646859084,0.43,0.44,0.42,0.45,0.43,0.44,0.45,0.43,0.43,0.42,0.44,0.41,0.46,0.43,0.43,0.45,0.42,0.42,0.44,0.43,0.44,0.42,0.45,0.45,0.43,10.86,0.43,false
145,0.10869565217391315,0.030772495755517826,0.43,0.44,0.41,0.42,0.43,0.41,0.42,0.44,0.42,0.42,0.43,0.41,0.42,0.42,0.42,0.43,0.42,0.40,0.43,0.44,0.43,0.42,0.42,0.43,0.42,10.58,0.42,false
146,0.11956521739130423,0.03098471986417657,0.41,0.43,0.41,0.40,0.43,0.41,0.41,0.41,0.40,0.42,0.41,0.39,0.41,0.41,0.42,0.42,0.40,0.42,0.41,0.42,0.43,0.40,0.42,0.44,0.42,10.35,0.41,false
147,0.1304347826086958,0.031196943972835314,0.43,0.43,0.43,0.42,0.44,0.42,0.41,0.42,0.42,0.41,0.41,0.41,0.41,0.44,0.43,0.42,0.42,0.42,0.44,0.43,0.44,0.42,0.44,0.45,0.43,10.64,0.43,false
148,0.14130434782608686,0.031409168081494056,0.44,0.44,0.43,0.44,0.44,0.43,0.43,0.44,0.43,0.43,0.44,0.43,0.43,0.43,0.45,0.45,0.43,0.45,0.44,0.43,0.45,0.44,0.46,0.43,0.44,10.95,0.44,false
149,0.16304347826086948,0.0316213921901528,0.44,0.45,0.44,0.44,0.43,0.45,0.46,0.44,0.43,0.43,0.45,0.42,0.44,0.44,0.44,0.44,0.42,0.43,0.43,0.45,0.44,0.43,0.46,0.45,0.44,10.99,0.44,false
150,0.17391304347826103,0.03183361629881155,0.44,0.46,0.44,0.46,0.46,0.45,0.45,0.44,0.45,0.44,0.45,0.44,0.44,0.43,0.43,0.45,0.44,0.43,0.45,0.46,0.45,0.45,0.49,0.45,0.47,11.22,0.45,false
151,0.1847826086956521,0.032045840407470286,0.43,0.43,0.42,0.44,0.43,0.43,0.44,0.42,0.43,0.43,0.44,0.42,0.43,0.42,0.43,0.42,0.42,0.42,0.43,0.44,0.45,0.42,0.46,0.43,0.43,10.76,0.43,false
152,0.19565217391304368,0.03225806451612903,0.43,0.42,0.42,0.44,0.43,0.43,0.44,0.42,0.43,0.43,0.43,0.41,0.42,0.46,0.43,0.42,0.42,0.42,0.44,0.45,0.45,0.42,0.46,0.42,0.44,10.78,0.43,false
153,0.2173913043478263,0.03247028862478778,0.40,0.40,0.40,0.39,0.39,0.41,0.39,0.40,0.40,0.38,0.41,0.38,0.38,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.39,0.41,0.39,0.41,9.93,0.40,false
154,0.22826086956521738,0.03268251273344652,0.42,0.42,0.41,0.43,0.42,0.43,0.41,0.41,0.42,0.41,0.43,0.41,0.40,0.42,0.41,0.42,0.42,0.41,0.43,0.43,0.43,0.41,0.44,0.40,0.43,10.47,0.42,false
155,0.23913043478260892,0.03289473684210526,0.42,0.41,0.40,0.42,0.42,0.41,0.42,0.43,0.42,0.42,0.44,0.41,0.40,0.45,0.42,0.41,0.43,0.43,0.44,0.44,0.45,0.41,0.43,0.41,0.42,10.56,0.42,false
156,0.2608695652173916,0.03310696095076401,0.38,0.38,0.38,0.38,0.38,0.39,0.39,0.40,0.40,0.39,0.39,0.38,0.38,0.40,0.38,0.40,0.39,0.41,0.40,0.40,0.40,0.39,0.39,0.39,0.40,9.77,0.39,false
157,0.27173913043478265,0.03331918505942275,0.42,0.41,0.40,0.40,0.41,0.42,0.40,0.40,0.45,0.41,0.41,0.41,0.40,0.41,0.43,0.42,0.42,0.42,0.41,0.42,0.42,0.41,0.41,0.41,0.40,10.32,0.41,false
158,0.29347826086956524,0.03353140916808149,0.38,0.36,0.36,0.37,0.37,0.38,0.38,0.38,0.38,0.37,0.38,0.36,0.36,0.38,0.37,0.38,0.37,0.37,0.38,0.38,0.38,0.37,0.36,0.38,0.38,9.33,0.37,false
159,0.3043478260869568,0.03374363327674024,0.37,0.37,0.36,0.38,0.37,0.38,0.37,0.38,0.38,0.37,0.37,0.37,0.36,0.38,0.37,0.39,0.38,0.36,0.37,0.38,0.38,0.36,0.37,0.37,0.39,9.33,0.37,false
160,0.27173913043478265,0.03395585738539898,0.40,0.38,0.39,0.40,0.41,0.42,0.40,0.41,0.41,0.41,0.41,0.40,0.37,0.40,0.39,0.41,0.41,0.40,0.40,0.40,0.41,0.39,0.42,0.39,0.41,10.04,0.40,false
161,0.22826086956521738,0.03416808149405773,0.41,0.39,0.39,0.40,0.40,0.41,0.42,0.41,0.41,0.39,0.41,0.40,0.37,0.40,0.41,0.42,0.40,0.40,0.42,0.41,0.41,0.39,0.42,0.41,0.41,10.11,0.40,false
162,0.23913043478260892,0.03438030560271647,0.38,0.37,0.38,0.39,0.38,0.40,0.38,0.38,0.39,0.39,0.38,0.37,0.38,0.40,0.39,0.41,0.41,0.39,0.39,0.40,0.39,0.39,0.40,0.40,0.37,9.71,0.39,false
163,0.2608695652173916,0.03459252971137521,0.36,0.36,0.38,0.37,0.37,0.37,0.38,0.37,0.38,0.38,0.37,0.38,0.36,0.37,0.38,0.39,0.38,0.38,0.39,0.40,0.38,0.38,0.39,0.37,0.37,9.41,0.38,false
164,0.28260869565217417,0.03480475382003396,0.36,0.36,0.37,0.36,0.36,0.37,0.37,0.36,0.37,0.37,0.37,0.37,0.35,0.36,0.36,0.38,0.37,0.37,0.38,0.37,0.37,0.37,0.37,0.35,0.37,9.16,0.37,false
165,0.3043478260869568,0.0350169779286927,0.37,0.37,0.37,0.37,0.38,0.39,0.37,0.36,0.39,0.38,0.38,0.38,0.37,0.38,0.38,0.38,0.37,0.38,0.38,0.38,0.38,0.37,0.38,0.38,0.38,9.42,0.38,false
166,0.32608695652173947,0.03522920203735144,0.37,0.37,0.37,0.38,0.38,0.39,0.37,0.37,0.39,0.37,0.39,0.37,0.36,0.36,0.37,0.38,0.38,0.36,0.37,0.37,0.37,0.36,0.37,0.37,0.37,9.31,0.37,false
167,0.28260869565217417,0.03544142614601019,0.37,0.36,0.37,0.38,0.39,0.39,0.37,0.37,0.40,0.38,0.39,0.38,0.38,0.40,0.39,0.40,0.40,0.39,0.39,0.40,0.40,0.38,0.39,0.37,0.36,9.60,0.38,false
168,0.27173913043478265,0.035653650254668934,0.44,0.47,0.46,0.47,0.45,0.44,0.46,0.44,0.47,0.47,0.44,0.46,0.44,0.45,0.46,0.47,0.46,0.46,0.47,0.47,0.47,0.43,0.43,0.44,0.46,11.38,0.46,false
169,0.29347826086956524,0.03586587436332767,0.41,0.39,0.40,0.41,0.41,0.42,0.40,0.40,0.42,0.40,0.42,0.43,0.40,0.42,0.42,0.42,0.41,0.41,0.41,0.43,0.42,0.41,0.41,0.40,0.41,10.28,0.41,false
170,0.3152173913043479,0.03607809847198642,0.36,0.36,0.36,0.37,0.36,0.37,0.36,0.36,0.38,0.36,0.38,0.36,0.36,0.36,0.35,0.36,0.37,0.36,0.37,0.36,0.38,0.35,0.38,0.36,0.36,9.10,0.36,false
171,0.32608695652173947,0.036290322580645164,0.37,0.36,0.37,0.37,0.37,0.38,0.37,0.36,0.37,0.35,0.38,0.37,0.36,0.38,0.36,0.37,0.36,0.37,0.38,0.37,0.37,0.36,0.37,0.36,0.36,9.19,0.37,false
172,0.3478260869565216,0.0365025466893039,0.37,0.36,0.36,0.37,0.37,0.36,0.37,0.36,0.38,0.37,0.36,0.37,0.36,0.35,0.35,0.36,0.36,0.36,0.37,0.36,0.37,0.36,0.37,0.36,0.37,9.10,0.36,false
173,0.33695652173913054,0.03671477079796265,0.39,0.38,0.37,0.37,0.36,0.39,0.38,0.37,0.39,0.38,0.36,0.37,0.37,0.36,0.38,0.38,0.37,0.37,0.38,0.38,0.38,0.35,0.38,0.36,0.37,9.34,0.37,false
174,0.3043478260869568,0.036926994906621394,0.38,0.37,0.36,0.37,0.37,0.39,0.38,0.37,0.38,0.38,0.39,0.37,0.37,0.38,0.36,0.38,0.38,0.39,0.37,0.37,0.38,0.36,0.38,0.37,0.37,9.37,0.37,false
175,0.3152173913043479,0.03713921901528013,0.39,0.37,0.39,0.39,0.38,0.38,0.39,0.39,0.39,0.38,0.38,0.39,0.36,0.36,0.37,0.39,0.39,0.37,0.39,0.39,0.40,0.38,0.40,0.36,0.38,9.56,0.38,false
176,0.33695652173913054,0.03735144312393888,0.39,0.38,0.39,0.39,0.38,0.39,0.38,0.40,0.39,0.39,0.39,0.38,0.37,0.37,0.38,0.37,0.38,0.38,0.38,0.39,0.40,0.37,0.40,0.37,0.39,9.60,0.38,false
177,0.35869565217391314,0.037563667232597624,0.38,0.37,0.39,0.39,0.39,0.38,0.38,0.38,0.40,0.39,0.38,0.38,0.37,0.38,0.38,0.39,0.38,0.39,0.39,0.40,0.39,0.39,0.40,0.37,0.38,9.62,0.38,false
178,0.39130434782608686,0.03777589134125637,0.40,0.38,0.39,0.39,0.40,0.38,0.38,0.37,0.40,0.38,0.37,0.39,0.37,0.39,0.38,0.38,0.38,0.39,0.39,0.38,0.39,0.37,0.38,0.38,0.38,9.59,0.38,false
179,0.4021739130434784,0.03798811544991511,0.37,0.37,0.39,0.39,0.39,0.38,0.37,0.38,0.39,0.38,0.38,0.37,0.35,0.37,0.36,0.39,0.38,0.39,0.38,0.38,0.36,0.36,0.38,0.35,0.38,9.39,0.38,false
180,0.35869565217391314,0.038200339558573854,0.40,0.39,0.39,0.41,0.39,0.41,0.39,0.39,0.40,0.39,0.40,0.40,0.39,0.38,0.40,0.40,0.39,0.40,0.38,0.40,0.39,0.37,0.40,0.38,0.38,9.82,0.39,false
181,0.3478260869565216,0.0384125636672326,0.37,0.36,0.36,0.38,0.38,0.38,0.38,0.37,0.38,0.38,0.38,0.38,0.37,0.36,0.37,0.38,0.38,0.39,0.38,0.38,0.37,0.37,0.37,0.36,0.37,9.35,0.37,false
182,0.3695652173913042,0.03862478777589134,0.37,0.37,0.38,0.38,0.38,0.37,0.37,0.36,0.40,0.37,0.37,0.38,0.37,0.36,0.37,0.37,0.37,0.38,0.37,0.37,0.37,0.37,0.39,0.37,0.38,9.34,0.37,false
183,0.39130434782608686,0.038837011884550084,0.38,0.37,0.38,0.39,0.38,0.38,0.38,0.39,0.41,0.38,0.38,0.39,0.37,0.37,0.37,0.38,0.38,0.38,0.38,0.37,0.39,0.38,0.39,0.37,0.38,9.52,0.38,false
184,0.42391304347826103,0.03904923599320883,0.39,0.38,0.38,0.39,0.38,0.40,0.38,0.39,0.41,0.38,0.37,0.39,0.38,0.38,0.38,0.38,0.37,0.39,0.38,0.38,0.38,0.37,0.39,0.37,0.38,9.57,0.38,false
185,0.4456521739130437,0.039261460101867575,0.38,0.38,0.39,0.38,0.38,0.38,0.37,0.38,0.39,0.39,0.36,0.40,0.37,0.36,0.37,0.38,0.37,0.38,0.38,0.37,0.37,0.37,0.38,0.38,0.38,9.44,0.38,false
186,0.4347826086956521,0.039473684210526314,0.39,0.41,0.40,0.39,0.39,0.41,0.39,0.40,0.41,0.41,0.38,0.43,0.38,0.39,0.41,0.41,0.40,0.40,0.39,0.37,0.39,0.39,0.40,0.39,0.39,9.92,0.40,false
187,0.4021739130434784,0.03968590831918506,0.40,0.39,0.40,0.40,0.41,0.40,0.40,0.39,0.41,0.40,0.39,0.42,0.38,0.39,0.40,0.40,0.39,0.40,0.40,0.39,0.40,0.39,0.40,0.40,0.39,9.94,0.40,false
188,0.42391304347826103,0.039898132427843805,0.39,0.40,0.39,0.39,0.40,0.39,0.39,0.39,0.41,0.41,0.38,0.40,0.37,0.40,0.39,0.39,0.39,0.39,0.40,0.37,0.40,0.40,0.40,0.39,0.39,9.82,0.39,false
189,0.45652173913043476,0.040110356536502544,0.40,0.41,0.40,0.41,0.41,0.40,0.41,0.40,0.42,0.41,0.40,0.42,0.38,0.40,0.40,0.40,0.40,0.41,0.41,0.38,0.40,0.40,0.41,0.40,0.41,10.09,0.40,false
190,0.4891304347826089,0.04032258064516129,0.40,0.40,0.41,0.42,0.42,0.42,0.41,0.41,0.42,0.43,0.41,0.42,0.40,0.40,0.40,0.40,0.41,0.40,0.43,0.40,0.42,0.40,0.42,0.41,0.41,10.27,0.41,false
191,0.5217391304347826,0.040534804753820035,0.41,0.41,0.40,0.41,0.41,0.42,0.40,0.43,0.41,0.42,0.41,0.42,0.42,0.42,0.41,0.42,0.42,0.42,0.43,0.39,0.42,0.41,0.43,0.41,0.41,10.36,0.41,false
192,0.5434782608695653,0.04074702886247878,0.43,0.42,0.43,0.45,0.42,0.43,0.42,0.42,0.42,0.43,0.42,0.42,0.44,0.42,0.43,0.44,0.44,0.41,0.41,0.45,0.43,0.42,0.44,0.42,0.44,10.70,0.43,false
193,0.5108695652173916,0.04095925297113752,0.38,0.39,0.38,0.39,0.41,0.39,0.38,0.38,0.40,0.39,0.41,0.41,0.40,0.38,0.39,0.39,0.40,0.40,0.40,0.39,0.39,0.38,0.40,0.39,0.40,9.82,0.39,false
194,0.5108695652173916,0.041171477079796265,0.42,0.42,0.42,0.43,0.43,0.41,0.42,0.42,0.43,0.43,0.43,0.42,0.42,0.41,0.43,0.41,0.41,0.42,0.43,0.42,0.42,0.41,0.41,0.41,0.42,10.50,0.42,false
195,0.5543478260869568,0.04138370118845501,0.45,0.43,0.45,0.45,0.42,0.46,0.44,0.44,0.47,0.45,0.46,0.47,0.46,0.44,0.46,0.45,0.45,0.44,0.44,0.45,0.43,0.42,0.45,0.43,0.45,11.16,0.45,false
196,0.5869565217391305,0.04159592529711375,0.41,0.40,0.41,0.41,0.42,0.41,0.41,0.41,0.42,0.41,0.43,0.43,0.41,0.41,0.41,0.41,0.42,0.42,0.43,0.40,0.41,0.40,0.41,0.42,0.41,10.33,0.41,false
197,0.6195652173913042,0.041808149405772495,0.40,0.39,0.39,0.40,0.40,0.39,0.39,0.39,0.41,0.39,0.40,0.41,0.40,0.39,0.39,0.39,0.39,0.40,0.40,0.38,0.39,0.38,0.39,0.40,0.39,9.85,0.39,false
