2022 Nivel depósito ,2021 Nivel depósito ,2020 Nivel depósito ,2019 Nivel depósito ,2018 Nivel depósito ,2017 Nivel depósito ,2021 nivel depósito calculado,2021 nivel depósito normalizado,﻿Fecha_Hora
0.9642857142857145,0.29487179487179493,0.06818181818181834,0.24571428571428566,0,0,0.29487179487179493,0.29487179487179493,0
0.9404761904761907,0.37179487179487136,0.04545454545454529,0.27428571428571424,0,0,0.37179487179487136,0.37179487179487136,0.002004008016032064
0.9523809523809523,0.43589743589743585,0.07954545454545446,0.2971428571428571,0,0,0.43589743589743585,0.43589743589743585,0.004008016032064128
1,0.4999999999999997,0.11363636363636363,0.32,0,0,0.4999999999999997,0.4999999999999997,0.006012024048096192
1,0.5641025641025642,0.1477272727272728,0.34285714285714286,0,0,0.5641025641025642,0.5641025641025642,0.008016032064128256
0.9880952380952378,0.6025641025641024,0.17045454545454544,0.36571428571428566,0,0,0.6025641025641024,0.6025641025641024,0.01002004008016032
0.9642857142857145,0.6410256410256412,0.1931818181818181,0.3885714285714286,0,0,0.6410256410256412,0.6410256410256412,0.012024048096192385
0.9523809523809523,0.6794871794871794,0.22727272727272727,0.4171428571428572,0,0,0.6794871794871794,0.6794871794871794,0.014028056112224449
0.9404761904761907,0.7051282051282051,0.2613636363636364,0.44571428571428573,0,0,0.7051282051282051,0.7051282051282051,0.01603206412825651
0.9285714285714285,0.7435897435897433,0.2954545454545456,0.4685714285714285,0,0,0.7435897435897433,0.7435897435897433,0.018036072144288578
0.9166666666666669,0.782051282051282,0.32954545454545436,0.4971428571428571,0,0,0.782051282051282,0.782051282051282,0.02004008016032064
0.9047619047619047,0.8205128205128203,0.3522727272727274,0.5199999999999999,0,0,0.8205128205128203,0.8205128205128203,0.022044088176352707
0.892857142857143,0.8589743589743591,0.3863636363636362,0.5485714285714285,0,0,0.8589743589743591,0.8589743589743591,0.02404809619238477
0.8809523809523808,0.9102564102564105,0.42045454545454536,0.5771428571428571,0,0,0.9102564102564105,0.9102564102564105,0.026052104208416832
0.8690476190476192,0.9487179487179487,0.45454545454545453,0.6057142857142855,0,0,0.9487179487179487,0.9487179487179487,0.028056112224448898
0.857142857142857,1,0.4886363636363637,0.6342857142857141,0,0,1,1,0.03006012024048096
0.8452380952380953,0.9743589743589743,0.534090909090909,0.6628571428571427,0,0,0.9743589743589743,0.9743589743589743,0.03206412825651302
0.8333333333333331,0.923076923076923,0.5681818181818181,0.6914285714285713,0,0,0.923076923076923,0.923076923076923,0.03406813627254509
0.8214285714285715,0.8846153846153848,0.6022727272727273,0.7199999999999999,0,0,0.8846153846153848,0.8846153846153848,0.036072144288577156
0.8214285714285715,0.8461538461538459,0.6477272727272726,0.7542857142857142,0,0,0.8461538461538459,0.8461538461538459,0.03807615230460922
0.8214285714285715,0.7948717948717946,0.6931818181818182,0.7828571428571428,0,0,0.7948717948717946,0.7948717948717946,0.04008016032064128
0.8214285714285715,0.7564102564102564,0.7272727272727271,0.8114285714285714,0,0,0.7564102564102564,0.7564102564102564,0.04208416833667335
0.8214285714285715,0.7179487179487176,0.7727272727272727,0.84,0,0,0.7179487179487176,0.7179487179487176,0.04408817635270541
0.8095238095238093,0.6794871794871794,0.8068181818181819,0.8685714285714285,0,0,0.6794871794871794,0.6794871794871794,0.04609218436873747
0.8095238095238093,0.6410256410256412,0.8522727272727272,0.8971428571428571,0,0,0.6410256410256412,0.6410256410256412,0.04809619238476954
0.8095238095238093,0.6025641025641024,0.8863636363636364,0.9257142857142857,0,0,0.6025641025641024,0.6025641025641024,0.050100200400801605
0.7976190476190477,0.5512820512820511,0.9204545454545455,0.9542857142857143,0,0,0.5512820512820511,0.5512820512820511,0.052104208416833664
0.7976190476190477,0.5128205128205129,0.9659090909090908,0.9714285714285714,0,0,0.5128205128205129,0.5128205128205129,0.05410821643286573
0.7976190476190477,0.47435897435897406,1,0.9714285714285714,0,0,0.47435897435897406,0.47435897435897406,0.056112224448897796
0.7738095238095238,0.43589743589743585,0.9659090909090908,0.9542857142857143,0,0,0.43589743589743585,0.43589743589743585,0.05811623246492986
0.7857142857142855,0.38461538461538447,0.9431818181818182,0.9657142857142856,0,0,0.38461538461538447,0.38461538461538447,0.06012024048096192
0.7738095238095238,0.3461538461538457,0.9659090909090908,0.9657142857142856,0,0,0.3461538461538457,0.3461538461538457,0.06212424849699399
0.7619047619047616,0.29487179487179493,1,0.9657142857142856,0,0,0.29487179487179493,0.29487179487179493,0.06412825651302605
0.75,0.2692307692307693,1,0.9600000000000001,0,0,0.2692307692307693,0.2692307692307693,0.06613226452905811
0.7380952380952378,0.24358974358974358,0.9545454545454543,0.9600000000000001,0,0,0.24358974358974358,0.24358974358974358,0.06813627254509018
0.7261904761904762,0.21794871794871792,0.8977272727272725,0.9542857142857143,0,0,0.21794871794871792,0.21794871794871792,0.07014028056112225
0.7023809523809523,0.19230769230769224,0.8522727272727272,0.9428571428571428,0,0,0.19230769230769224,0.19230769230769224,0.07214428857715431
0.6785714285714285,0.15384615384615344,0.7954545454545454,0.9314285714285715,0,0,0.15384615384615344,0.15384615384615344,0.07414829659318638
0.6547619047619047,0.11538461538461522,0.7386363636363635,0.9085714285714285,0,0,0.11538461538461522,0.11538461538461522,0.07615230460921844
0.6190476190476192,0.06410256410256389,0.6818181818181818,0.8857142857142857,0,0,0.06410256410256389,0.06410256410256389,0.0781563126252505
0.5952380952380953,0.012820512820512551,0.6136363636363634,0.8628571428571428,0,0,0.012820512820512551,0.012820512820512551,0.08016032064128256
0.5595238095238093,0.025641025641025102,0.5568181818181817,0.8342857142857142,0,0,0.025641025641025102,0.025641025641025102,0.08216432865731463
0.5238095238095238,0.06410256410256389,0.4886363636363637,0.8057142857142856,0,0,0.06410256410256389,0.06410256410256389,0.0841683366733467
0.47619047619047616,0.10256410256410212,0.42045454545454536,0.777142857142857,0,0,0.10256410256410212,0.10256410256410212,0.08617234468937876
0.44047619047619013,0.12820512820512778,0.3409090909090909,0.7485714285714284,0,0,0.12820512820512778,0.12820512820512778,0.08817635270541083
0.3809523809523808,0.15384615384615344,0.27272727272727254,0.7199999999999999,0,0,0.15384615384615344,0.15384615384615344,0.09018036072144289
0.29761904761904767,0.19230769230769224,0.21590909090909072,0.6857142857142857,0,0,0.19230769230769224,0.19230769230769224,0.09218436873747494
0.22619047619047616,0.21794871794871792,0.1477272727272728,0.6571428571428571,0,0,0.21794871794871792,0.21794871794871792,0.09418837675350701
0.15476190476190466,0.24358974358974358,0.06818181818181834,0.6228571428571428,0,0,0.24358974358974358,0.24358974358974358,0.09619238476953908
0.08333333333333316,0.2820512820512818,0.06818181818181834,0.5885714285714286,0,0,0.2820512820512818,0.2820512820512818,0.09819639278557114
0.08333333333333316,0.3076923076923075,0.1022727272727271,0.5542857142857143,0,0,0.3076923076923075,0.3076923076923075,0.10020040080160321
0.08333333333333316,0.3461538461538457,0.1477272727272728,0.5257142857142857,0,0,0.3461538461538457,0.3461538461538457,0.10220440881763528
0.09523809523809482,0.38461538461538447,0.18181818181818196,0.4914285714285713,0,0,0.38461538461538447,0.38461538461538447,0.10420841683366733
0.08333333333333316,0.4230769230769227,0.21590909090909072,0.45714285714285713,0,0,0.4230769230769227,0.4230769230769227,0.1062124248496994
0.09523809523809482,0.4487179487179484,0.2613636363636364,0.42857142857142855,0,0,0.4487179487179484,0.4487179487179484,0.10821643286573146
0.107142857142857,0.48717948717948717,0.2954545454545456,0.4,0,0,0.48717948717948717,0.48717948717948717,0.11022044088176353
0.11904761904761864,0.5256410256410254,0.3409090909090909,0.4,0,0,0.5256410256410254,0.5256410256410254,0.11222444889779559
0.1428571428571425,0.5769230769230768,0.3863636363636362,0.4057142857142856,0,0,0.5769230769230768,0.5769230769230768,0.11422845691382766
0.15476190476190466,0.6153846153846155,0.4318181818181819,0.4171428571428572,0,0,0.6153846153846155,0.6153846153846155,0.11623246492985972
0.1785714285714285,0.6666666666666663,0.4886363636363637,0.43999999999999995,0,0,0.6666666666666663,0.6666666666666663,0.11823647294589178
0.214285714285714,0.7179487179487176,0.534090909090909,0.45714285714285713,0,0,0.7179487179487176,0.7179487179487176,0.12024048096192384
0.22619047619047616,0.7692307692307689,0.5909090909090908,0.4799999999999999,0,0,0.7692307692307689,0.7692307692307689,0.12224448897795591
0.26190476190476164,0.8205128205128203,0.6363636363636365,0.4971428571428571,0,0,0.8205128205128203,0.8205128205128203,0.12424849699398798
0.27380952380952384,0.8717948717948717,0.6931818181818182,0.5199999999999999,0,0,0.8717948717948717,0.8717948717948717,0.12625250501002003
0.3095238095238093,0.8461538461538459,0.7386363636363635,0.537142857142857,0,0,0.8461538461538459,0.8461538461538459,0.1282565130260521
0.33333333333333315,0.8205128205128203,0.7727272727272727,0.5428571428571428,0,0,0.8205128205128203,0.8205128205128203,0.13026052104208416
0.357142857142857,0.8717948717948717,0.7386363636363635,0.5314285714285715,0,0,0.8717948717948717,0.8717948717948717,0.13226452905811623
0.3809523809523808,0.9358974358974361,0.7159090909090909,0.5199999999999999,0,0,0.9358974358974361,0.9358974358974361,0.1342685370741483
0.40476190476190466,0.9871794871794869,0.6818181818181818,0.5142857142857142,0,0,0.9871794871794869,0.9871794871794869,0.13627254509018036
0.45238095238095233,0.9743589743589743,0.6590909090909092,0.5028571428571429,0,0,0.9743589743589743,0.9743589743589743,0.13827655310621242
0.5,0.9487179487179487,0.6363636363636365,0.4971428571428571,0,0,0.9487179487179487,0.9487179487179487,0.1402805611222445
0.5,0.9102564102564105,0.6022727272727273,0.4857142857142857,0,0,0.9102564102564105,0.9102564102564105,0.14228456913827656
0.45238095238095233,0.8589743589743591,0.5795454545454547,0.4742857142857143,0,0,0.8589743589743591,0.8589743589743591,0.14428857715430862
0.40476190476190466,0.7948717948717946,0.5568181818181817,0.4685714285714285,0,0,0.7948717948717946,0.7948717948717946,0.1462925851703407
0.3809523809523808,0.7307692307692307,0.5227272727272728,0.45714285714285713,0,0,0.7307692307692307,0.7307692307692307,0.14829659318637275
0.40476190476190466,0.6794871794871794,0.4999999999999998,0.44571428571428573,0,0,0.6794871794871794,0.6794871794871794,0.15030060120240482
0.4285714285714285,0.6282051282051281,0.46590909090909105,0.43428571428571416,0,0,0.6282051282051281,0.6282051282051281,0.1523046092184369
0.45238095238095233,0.5769230769230768,0.443181818181818,0.42857142857142855,0,0,0.5769230769230768,0.5769230769230768,0.15430861723446893
0.47619047619047616,0.5384615384615385,0.4090909090909092,0.4171428571428572,0,0,0.5384615384615385,0.5384615384615385,0.156312625250501
0.5119047619047616,0.5128205128205129,0.3863636363636362,0.4057142857142856,0,0,0.5128205128205129,0.5128205128205129,0.15831663326653306
0.5357142857142855,0.48717948717948717,0.3522727272727274,0.3942857142857142,0,0,0.48717948717948717,0.48717948717948717,0.16032064128256512
0.5714285714285715,0.4615384615384615,0.32954545454545436,0.38285714285714284,0,0,0.4615384615384615,0.4615384615384615,0.1623246492985972
0.5952380952380953,0.4230769230769227,0.3068181818181817,0.37142857142857144,0,0,0.4230769230769227,0.4230769230769227,0.16432865731462926
0.6190476190476192,0.397435897435897,0.27272727272727254,0.36571428571428566,0,0,0.397435897435897,0.397435897435897,0.16633266533066132
0.642857142857143,0.3589743589743588,0.2499999999999999,0.35428571428571426,0,0,0.3589743589743588,0.3589743589743588,0.1683366733466934
0.6666666666666669,0.33333333333333315,0.21590909090909072,0.34285714285714286,0,0,0.33333333333333315,0.33333333333333315,0.17034068136272545
0.6904761904761901,0.29487179487179493,0.1931818181818181,0.33142857142857135,0,0,0.29487179487179493,0.29487179487179493,0.17234468937875752
0.6904761904761901,0.2564102564102561,0.17045454545454544,0.32,0,0,0.2564102564102561,0.2564102564102561,0.1743486973947896
0.642857142857143,0.23076923076923045,0.13636363636363627,0.3085714285714285,0,0,0.23076923076923045,0.23076923076923045,0.17635270541082165
0.5952380952380953,0.19230769230769224,0.1022727272727271,0.2971428571428571,0,0,0.19230769230769224,0.19230769230769224,0.17835671342685372
0.5476190476190477,0.16666666666666657,0.07954545454545446,0.2857142857142857,0,0,0.16666666666666657,0.16666666666666657,0.18036072144288579
0.5238095238095238,0.1410256410256409,0.09090909090909098,0.27428571428571424,0,0,0.1410256410256409,0.1410256410256409,0.18236472945891782
0.5595238095238093,0.11538461538461522,0.1477272727272728,0.2685714285714285,0,0,0.11538461538461522,0.11538461538461522,0.1843687374749499
0.5952380952380953,0.10256410256410212,0.2045454545454546,0.27428571428571424,0,0,0.10256410256410212,0.10256410256410212,0.18637274549098196
0.6309523809523808,0.07692307692307644,0.2499999999999999,0.2971428571428571,0,0,0.07692307692307644,0.07692307692307644,0.18837675350701402
0.6666666666666669,0.06410256410256389,0.3068181818181817,0.32,0,0,0.06410256410256389,0.06410256410256389,0.1903807615230461
0.7023809523809523,0.03846153846153822,0.36363636363636354,0.34857142857142853,0,0,0.03846153846153822,0.03846153846153822,0.19238476953907815
0.7380952380952378,0.025641025641025102,0.3977272727272727,0.37142857142857144,0,0,0.025641025641025102,0.025641025641025102,0.19438877755511022
0.7738095238095238,0,0.42045454545454536,0.4,0,0,0,0,0.1963927855711423
0.8095238095238093,0.06410256410256389,0.46590909090909105,0.42285714285714276,0,0,0.06410256410256389,0.06410256410256389,0.19839679358717435
0.8452380952380953,0.12820512820512778,0.4999999999999998,0.45142857142857135,0,0,0.12820512820512778,0.12820512820512778,0.20040080160320642
0.8809523809523808,0.16666666666666657,0.534090909090909,0.4799999999999999,0,0,0.16666666666666657,0.16666666666666657,0.20240480961923848
0.9166666666666669,0.21794871794871792,0.5795454545454547,0.5028571428571429,0,0,0.21794871794871792,0.21794871794871792,0.20440881763527055
0.9642857142857145,0.2692307692307693,0.6136363636363634,0.5314285714285715,0,0,0.2692307692307693,0.2692307692307693,0.20641282565130262
1,0.3076923076923075,0.6477272727272726,0.5657142857142856,0,0,0.3076923076923075,0.3076923076923075,0.20841683366733466
1,0.3589743589743588,0.6931818181818182,0.5942857142857142,0,0,0.3589743589743588,0.3589743589743588,0.21042084168336672
0.9642857142857145,0.41025641025641013,0.7272727272727271,0.6228571428571428,0,0,0.41025641025641013,0.41025641025641013,0.2124248496993988
0.9404761904761907,0.4615384615384615,0.7613636363636362,0.6514285714285714,0,0,0.4615384615384615,0.4615384615384615,0.21442885771543085
0.9047619047619047,0.5128205128205129,0.8068181818181819,0.6857142857142857,0,0,0.5128205128205129,0.5128205128205129,0.21643286573146292
0.8809523809523808,0.5641025641025642,0.8522727272727272,0.7085714285714285,0,0,0.5641025641025642,0.5641025641025642,0.218436873747495
0.8452380952380953,0.6153846153846155,0.8977272727272725,0.7371428571428571,0,0,0.6153846153846155,0.6153846153846155,0.22044088176352705
0.8095238095238093,0.6666666666666663,0.9318181818181817,0.7657142857142857,0,0,0.6666666666666663,0.6666666666666663,0.22244488977955912
0.7857142857142855,0.7051282051282051,0.9772727272727274,0.7942857142857142,0,0,0.7051282051282051,0.7051282051282051,0.22444889779559118
0.75,0.7564102564102564,1,0.8228571428571427,0,0,0.7564102564102564,0.7564102564102564,0.22645290581162325
0.7261904761904762,0.8076923076923077,0.9659090909090908,0.8514285714285713,0,0,0.8076923076923077,0.8076923076923077,0.22845691382765532
0.6904761904761901,0.8589743589743591,0.9318181818181817,0.8799999999999999,0,0,0.8589743589743591,0.8589743589743591,0.23046092184368738
0.6666666666666669,0.9102564102564105,0.8863636363636364,0.9028571428571429,0,0,0.9102564102564105,0.9102564102564105,0.23246492985971945
0.642857142857143,0.9487179487179487,0.8522727272727272,0.937142857142857,0,0,0.9487179487179487,0.9487179487179487,0.23446893787575152
0.607142857142857,1,0.818181818181818,0.9600000000000001,0,0,1,1,0.23647294589178355
0.5833333333333331,0.9743589743589743,0.7727272727272727,0.9714285714285714,0,0,0.9743589743589743,0.9743589743589743,0.23847695390781562
0.5595238095238093,0.9358974358974361,0.7386363636363635,0.9714285714285714,0,0,0.9358974358974361,0.9358974358974361,0.24048096192384769
0.5238095238095238,0.8974358974358974,0.6931818181818182,0.9714285714285714,0,0,0.8974358974358974,0.8974358974358974,0.24248496993987975
0.5,0.8461538461538459,0.6477272727272726,0.9657142857142856,0,0,0.8461538461538459,0.8461538461538459,0.24448897795591182
0.46428571428571397,0.8076923076923077,0.6136363636363634,0.9600000000000001,0,0,0.8076923076923077,0.8076923076923077,0.24649298597194388
0.4285714285714285,0.7564102564102564,0.5568181818181817,0.9542857142857143,0,0,0.7564102564102564,0.7564102564102564,0.24849699398797595
0.39285714285714246,0.7179487179487176,0.4886363636363637,0.9314285714285715,0,0,0.7179487179487176,0.7179487179487176,0.250501002004008
0.357142857142857,0.6666666666666663,0.46590909090909105,0.937142857142857,0,0,0.6666666666666663,0.6666666666666663,0.25250501002004005
0.3214285714285715,0.6153846153846155,0.4090909090909092,0.9257142857142857,0,0,0.6153846153846155,0.6153846153846155,0.2545090180360721
0.2857142857142855,0.5769230769230768,0.3522727272727274,0.9142857142857143,0,0,0.5769230769230768,0.5769230769230768,0.2565130260521042
0.25,0.5256410256410254,0.2954545454545456,0.9028571428571429,0,0,0.5256410256410254,0.5256410256410254,0.25851703406813625
0.20238095238095233,0.4615384615384615,0.22727272727272727,0.8914285714285713,0,0,0.4615384615384615,0.4615384615384615,0.2605210420841683
0.15476190476190466,0.397435897435897,0.15909090909090892,0.8742857142857143,0,0,0.397435897435897,0.397435897435897,0.2625250501002004
0.09523809523809482,0.33333333333333315,0.09090909090909098,0.8571428571428571,0,0,0.33333333333333315,0.33333333333333315,0.26452905811623245
0.08333333333333316,0.2564102564102561,0.03409090909090917,0.84,0,0,0.2564102564102561,0.2564102564102561,0.2665330661322645
0.107142857142857,0.17948717948717913,0.03409090909090917,0.8114285714285714,0,0,0.17948717948717913,0.17948717948717913,0.2685370741482966
0.107142857142857,0.10256410256410212,0.04545454545454529,0.7828571428571428,0,0,0.10256410256410212,0.10256410256410212,0.27054108216432865
0.11904761904761864,0.025641025641025102,0.056818181818181816,0.7542857142857142,0,0,0.025641025641025102,0.025641025641025102,0.2725450901803607
0.11904761904761864,0,0.06818181818181834,0.7257142857142856,0,0,0,0,0.2745490981963928
0.11904761904761864,0.012820512820512551,0.07954545454545446,0.6914285714285713,0,0,0.012820512820512551,0.012820512820512551,0.27655310621242485
0.11904761904761864,0.025641025641025102,0.07954545454545446,0.6571428571428571,0,0,0.025641025641025102,0.025641025641025102,0.2785571142284569
0.11904761904761864,0.025641025641025102,0.09090909090909098,0.6285714285714286,0,0,0.025641025641025102,0.025641025641025102,0.280561122244489
0.11904761904761864,0.025641025641025102,0.1022727272727271,0.5942857142857142,0,0,0.025641025641025102,0.025641025641025102,0.28256513026052105
0.11904761904761864,0.03846153846153822,0.1022727272727271,0.5542857142857143,0,0,0.03846153846153822,0.03846153846153822,0.2845691382765531
0.11904761904761864,0.051282051282050774,0.11363636363636363,0.4914285714285713,0,0,0.051282051282050774,0.051282051282050774,0.2865731462925852
0.11904761904761864,0.051282051282050774,0.056818181818181816,0.43428571428571416,0,0,0.051282051282050774,0.051282051282050774,0.28857715430861725
0.11904761904761864,0.06410256410256389,0.022727272727272645,0.4057142857142856,0,0,0.06410256410256389,0.06410256410256389,0.2905811623246493
0.13095238095238082,0.07692307692307644,0.056818181818181816,0.41142857142857137,0,0,0.07692307692307644,0.07692307692307644,0.2925851703406814
0.13095238095238082,0.08974358974358956,0.1022727272727271,0.42285714285714276,0,0,0.08974358974358956,0.08974358974358956,0.29458917835671344
0.1428571428571425,0.10256410256410212,0.15909090909090892,0.43428571428571416,0,0,0.10256410256410212,0.10256410256410212,0.2965931863727455
0.15476190476190466,0.12820512820512778,0.1931818181818181,0.44571428571428573,0,0,0.12820512820512778,0.12820512820512778,0.2985971943887776
0.16666666666666632,0.1410256410256409,0.23863636363636379,0.45714285714285713,0,0,0.1410256410256409,0.1410256410256409,0.30060120240480964
0.1785714285714285,0.15384615384615344,0.27272727272727254,0.46285714285714274,0,0,0.15384615384615344,0.15384615384615344,0.3026052104208417
0.19047619047619016,0.16666666666666657,0.31818181818181823,0.4685714285714285,0,0,0.16666666666666657,0.16666666666666657,0.3046092184368738
0.20238095238095233,0.19230769230769224,0.3522727272727274,0.4799999999999999,0,0,0.19230769230769224,0.19230769230769224,0.3066132264529058
0.214285714285714,0.2051282051282048,0.3863636363636362,0.5142857142857142,0,0,0.2051282051282048,0.2051282051282048,0.30861723446893785
0.16666666666666632,0.21794871794871792,0.42045454545454536,0.5542857142857143,0,0,0.21794871794871792,0.21794871794871792,0.3106212424849699
0.107142857142857,0.24358974358974358,0.46590909090909105,0.5885714285714286,0,0,0.24358974358974358,0.24358974358974358,0.312625250501002
0.04761904761904767,0.2564102564102561,0.4999999999999998,0.6285714285714286,0,0,0.2564102564102561,0.2564102564102561,0.31462925851703405
0,0.2820512820512818,0.5454545454545455,0.6685714285714285,0,0,0.2820512820512818,0.2820512820512818,0.3166332665330661
0,0.29487179487179493,0.5909090909090908,0.7085714285714285,0,0,0.29487179487179493,0.29487179487179493,0.3186372745490982
0.023809523809523836,0.2564102564102561,0.6363636363636365,0.7485714285714284,0,0,0.2564102564102561,0.2564102564102561,0.32064128256513025
0.04761904761904767,0.2051282051282048,0.6477272727272726,0.7542857142857142,0,0,0.2051282051282048,0.2051282051282048,0.3226452905811623
0.07142857142857151,0.21794871794871792,0.625,0.7371428571428571,0,0,0.21794871794871792,0.21794871794871792,0.3246492985971944
0.09523809523809482,0.24358974358974358,0.5909090909090908,0.7085714285714285,0,0,0.24358974358974358,0.24358974358974358,0.32665330661322645
0.13095238095238082,0.2692307692307693,0.5681818181818181,0.6857142857142857,0,0,0.2692307692307693,0.2692307692307693,0.3286573146292585
